PERIODO|ID_CLIENTE|CANT_CONSULTAS_PREV
2018-12-01|apIvCkXONwggei7uchWXvUSwVphvslhPDo67XoeD5gs=|1
2018-10-01|UvQiZxd0Nw9/ZdIBRVvSEkVfJSpyiEv+Vb/GFjry0ns=|1
2018-10-01|rPG2iZxEwC7OUovRVbMqyUlNEGXzxSj/1Zr2LyXPMCI=|1
2018-10-01|j7sn2Nt2AXslYFLStdrw6a2sJj81SHS1tG4A/B4d+ss=|2
2018-10-01|dKuWVLw0lpaERxBbDBLYPP2+fGM/NRnnTmGS7Tlw+k0=|1
2018-10-01|qcONJAbzvbBL2OJaCV3Iws+DVFzm3NTTCRmyvlKC1b0=|1
2018-12-01|QSe2kMNuDCobt9x9WqealVr5c6OdsSndvHHkegk3Sus=|2
2018-11-01|aVJg+IdVPzpvOMdBPgJUNP0ycJZ6VVJ6cMYxZXtVm9s=|1
2018-10-01|JkR27V5KwNGYyOx9/KMGF5Fx6Y5HJFi3W5qUOWWG1AE=|1
2018-12-01|dKzj36YuLs0VFjXLTK9NAUcqvkPGdpcth4K83wUpn98=|1
2018-10-01|IRFc+bPlRImBTyIicfHz7v3LXKotqPF34nd8Tdc6Glo=|1
2018-11-01|6ccIh4AVr//utCfmyXPKWHIykUdBwSoPWPFxBnKlXE4=|1
2018-11-01|9233rldDGGzbFqhy9VdITo6WRReeE2CeNvFAoVVOb9U=|1
2018-10-01|9233rldDGGzbFqhy9VdITo6WRReeE2CeNvFAoVVOb9U=|1
2018-10-01|VbzkT3mfDKMaek1TzhSoG2KIEVpW1NqG0ANS62xy/lk=|1
2018-12-01|lAxv1Xp/vVmGr+BD1S995n/1BbAOBf2MSRss0tRqd8A=|3
2018-12-01|vk69B2evQqdWP9Z5BToLpuhUk35BHHSziQfyTsOTfoc=|1
2018-12-01|op1Td0sOakmLnLKfjulNmX9ZgEAkuVolijP0oRJn2/A=|1
2018-11-01|O2DPMhJnJZKWfB+FMp+m000xQ+vOjZ5HBY79qn/9P5w=|2
2018-12-01|83dDoQ65G+x66Npdsm6qOVXzkCJGjseP9v+NgMbbu+k=|1
2018-10-01|Gmd1pQRZd6BUR703qJ1J3BYj7CTTnO61GNwwCKQoRX0=|1
2018-12-01|Xc7A+cLqCvodVhHbtYZ+ehZ/HkqqU+IBpWLRCfp9Gos=|1
2018-10-01|yoiLnmoJRANCdlkU4ltH/0PpWdDGxCPMghx4G7d9SNk=|1
2018-12-01|emylLRVbA18V5v20oT8HqKiwM5D6HpyBZ2UK6p6vrmo=|1
2018-10-01|OgqyOHk7/4C7U1UFISNNLv7F7sEd27g6xUNSKIHgo/Q=|3
2018-10-01|rF0C1YPN2/5DJ48QLaabb2CCeKYRtGQnr7rAzVFTznM=|4
2018-11-01|rF0C1YPN2/5DJ48QLaabb2CCeKYRtGQnr7rAzVFTznM=|1
2018-12-01|f+SbTJa9cYVD+xb6+2mQ4olTX7XqfTaA9i3OOPkd8wY=|1
2018-12-01|y/9jwpY5KvwB7PG+g+rmE3XKJzBEdnaaxmvdG8cbMg8=|1
2018-12-01|jfefyVMaeWn0TomdfxTk5cnYH9tR+FP7mRAoIdhaG9M=|2
2018-12-01|hjW29gFw11a6pf5/Y02pKHy8ExdgMkuX8TujikrPuFQ=|1
2018-12-01|jKlHoSxSjbwQTMKzeZAEB6lgUSOHlw9QVQvDFpCLakE=|1
2018-10-01|ycsiw/QbsXPnGu5WKcIKMWOPUrXS4WPY/LwUzsf0rM8=|1
2018-11-01|AOjANtu8nc2JbStSCDYVU5mP3l7rmuTt6ZVLFGX1/VE=|1
2018-10-01|J77naD3uflb3tStFuooVF13XYzJhXBU0GsRlYUHPPY0=|1
2018-12-01|7IjoqvUgsW4YiwHGBnUyc7uSJB4lJg9jMPZ1XrduTxQ=|1
2018-11-01|Jdz9MSEA1URRdWys8j8BDFkEBTgs0iNp0zOhHH3Ny3M=|2
2018-12-01|Jdz9MSEA1URRdWys8j8BDFkEBTgs0iNp0zOhHH3Ny3M=|1
2018-10-01|Jdz9MSEA1URRdWys8j8BDFkEBTgs0iNp0zOhHH3Ny3M=|2
2018-11-01|ijocq9WuSjahEvw5MIaQcpzXa9K7sAXzjDop1/u/z28=|1
2018-12-01|O1t8tDtdZ4aZ4qdyxl+Rv1nA8NsmH336+MxPtJYiIWE=|1
2018-10-01|zDXf4b2j95gcPYXlpGrW2yV75EiIBZxAiB5ED3eRRp0=|1
2018-11-01|nZDDk04qdK4Mg48gJm9KRZ+s/l1/RQ94OeuXd5DeXcY=|1
2018-10-01|P/ce4iytupgG3ide80Nvt3llJsDxujjCjkWbu14LEVE=|1
2018-12-01|2gjDcXkVldnAXRX1XQ7QWBowNnSuGXB6lNgEQPBVUKE=|1
2018-12-01|x//f6b42E86rCQmsuRekx0m2Zoy4YvN3b+BQB1LVc5o=|1
2018-10-01|u4YyzfHlJCzNlYjGQA03VQCu+JRQYU9kixKxLOwG8vU=|1
2018-10-01|xMVuhzwGJs6GqJkqNjmErGP3cNP5Co2JNUeYEeyje3A=|1
2018-12-01|lvbtLJBqWxYPJxBzAwmEo1Cg0oesf3pwNDnNDyJ1yCo=|1
2018-10-01|wU1Kmgl7m76LAc8bMXtat82OH/jyNlLyixlsKcgGOJU=|1
2018-12-01|E1cQ3Q1QmTFNGoB4+8bydplxjtk7ZWsRobS2ZqEXoL8=|1
2018-11-01|tLsUvmH5EjA8KOKOWqw0+udkrRhua+naWhiIp/uCkco=|1
2018-10-01|zJ9uDKLpdmC+qn+YyO1sUSIsZ9ItU1L+ogR3AJLG8Yo=|1
2018-12-01|XGYIzDnGbUMSXhkrNj2bW8IrE1z52Qq6uo9dia5xqIY=|1
2018-12-01|FJvmEkd6ac1uz13+GpXqeDWfP8m2OgLHjR0dNjycs7A=|1
2018-11-01|25GwQuvpx2ygPGJRyfbH+XYNCYxF+ymHCduRmaSnk4w=|1
2018-10-01|xTzdyXRJ/B/WE/d1O8biCtz+GUWEu/+1UdgItQl05G0=|1
2018-12-01|hvIAHR9bEQwGhT7pi/wp3VM0fKffxoKteV/R1l7fDwY=|1
2018-11-01|qQBC8/V9yWsfBzheUzcBalFg9jyAq1PrgsyKCBJsFk0=|1
2018-12-01|qQBC8/V9yWsfBzheUzcBalFg9jyAq1PrgsyKCBJsFk0=|1
2018-10-01|0QbpAmKSaMtae+R/qKbW6B2D1aY1SUY9m5RPoCswum8=|2
2018-11-01|0QbpAmKSaMtae+R/qKbW6B2D1aY1SUY9m5RPoCswum8=|1
2018-12-01|uYeWGFognMufxAIrF3lMvxHTbcfHmRpaC2V1n6IKN8s=|1
2018-12-01|miJmOws9KunY+zPNg8MS//jfezqo7lo7PpWFX+ZIHXI=|1
2018-10-01|3HL4ZuX+s6YiH4HXquBJqsH/3pHUT5ztyRpvQXfAMqs=|2
2018-12-01|kgei2zP1tIiLSTqx4dy30YuVo0g+HXfNn+LwBBf4M4U=|1
2018-12-01|sjIVTieY6ymS9t8PLybQZ8JG+XryNOXjdRVjikj/xh4=|2
2018-11-01|sjIVTieY6ymS9t8PLybQZ8JG+XryNOXjdRVjikj/xh4=|1
2018-12-01|okb7lvl4ABhStbPjKI1EZgQ7ZnJRi9evYzUPASfmoxQ=|1
2018-12-01|fLOyroTkt1eOo9xT1zLoq9U/Cw1nWcCrngal5uVCs+k=|1
2018-11-01|PthW07zh9MPXHe7Jr+GBAO7hqrGwF7ErWdOGIT0ZeNE=|1
2018-10-01|0/+1zNDel63s0oW9nf+eacsgl1mmtiUaTGr2RI9Tz98=|3
2018-12-01|1GbSGAVRE5e4UrY9lFRJcH73DDfFyD2ta1UMR+pkUBY=|1
2018-10-01|JGRR8ZrhfZku1VLHCI8pb7fxLZVFq4nJ6YcqtQWQtTk=|2
2018-12-01|7U9+Dept/PiSA0rVG9188NLIq3qVfpzM+7bt2M8aaZU=|1
2018-11-01|JiQgPEXwNs+arhVeC4Ce379kMWvweB4e+R4JIGnisEQ=|1
2018-10-01|V+BTXO0ZD3y6Q9D5Rfzpgu7WjuYsAZb+FEDV8crc+1o=|1
2018-11-01|dOtH/ngZYqcQnksLKnI/m6ucWL+pSfhP8T6XuQ8NI28=|1
2018-10-01|fWZS4yqEnXWlnmNw9aZ1bJqv3iloezS4daR1qxCibew=|5
2018-10-01|PR4CI77+rCofkUggK1g13uIwGXckGYGLMsFdYaZ8AeQ=|1
2018-12-01|wiSrPKEnfpbWJ14WKDkBm5kzuDO3ENUNetdSsl9iYSc=|1
2018-11-01|QYbYkhZSzI6GeRvVr+40O6xfJPVdGrw6JfZQfkj+X98=|1
2018-11-01|2896ZJmOAWK6GWYZGBcSb7mu1EHQBLgPCuRmo9BetuM=|1
2018-11-01|aYFBXC69DJx/PFUS6YMVD+xO97BFXfJvzwgLqF0CRaU=|1
2018-10-01|MgfUntmHN13pJL98SSdW6rjSQJzdMKcKuL/6/XmJSfM=|1
2018-10-01|byKzBfmgsEbWFMDFmewl8YmcfzIoWAZS/NrWnSh+K2Y=|1
2018-11-01|pmZaPL3wjxQdAHUCQCRyq63cTyR2TZlZJiOgv6pfiDo=|1
2018-12-01|FrZqj4HYPiw0tacnTFxvInEYHRMXFj9s4eCd+AJkFZo=|9
2018-11-01|3+p2Lbh0b3rT3cTGl5P12+fy3p0cOdqW6EZyKfaAb9Q=|1
2018-12-01|M0VuOe4FETrxa8O9twk67x113hpq1EPZ6vpm21Ghsaw=|1
2018-11-01|3+0zQFkQUUjvXakUhlv/JL047iTAE2DrEzMttTPkrjk=|1
2018-10-01|wAb41NZIcAK2UCibHsf75hO/SCSVMonaq26PUK+/iZo=|2
2018-10-01|SoxGR9NkI5RtQEuARo3qWRf6Be9mTHJO0DTKPv9mT1E=|3
2018-11-01|SoxGR9NkI5RtQEuARo3qWRf6Be9mTHJO0DTKPv9mT1E=|1
2018-12-01|oKqWzdkVktCSzg+kkiQG9enQgdeq33tQmIhCYh1RQvo=|1
2018-12-01|3JPyPaulc+5b6culo8mT+YxMoQz0oBCZo8SQih5eCRc=|1
2018-11-01|EGKOHf6oScRMlo8U8mCDoXzVuJy7o5oYtWL2kzk4qOo=|1
2018-12-01|gZnnEMWrTPHYylGYhKNaCrmzXoq4gPkcwKlxEJMVo28=|1
2018-11-01|5YJDaZc5ClzTAycGPBJuXLVLUwJpia4pb7c/kKu5tPU=|1
2018-12-01|++sLIaN7ZiZrj07Mjw3Gsph8NvkF+fj+aQ8CLV1O7zU=|1
2018-10-01|CzT789dpZ9HsQorP628rIAHrf8LMl0UOTzEPejjsb20=|1
2018-12-01|A84iQbZNfWptqfPYO2gKn6Qm+vWgBpmntQi3PFGi2sc=|1
2018-10-01|A84iQbZNfWptqfPYO2gKn6Qm+vWgBpmntQi3PFGi2sc=|1
2018-11-01|9NpNnz0wf3Ve65Bi7TdoK3b3nGJFYCWJzpRiUq/cJjI=|1
2018-12-01|Yy7HlgnK2b64UiVVH1RsWCv2saozEYg70gQ2HLYQ5+o=|1
2018-10-01|jeaSwQ2rdbC6PO9DjZu9gJOlMTEPOC8EaWJ2J1LEBJw=|1
2018-11-01|HCXEpD9+ghLj+ox5g1giSPA/RUYIAvWWVkM/+cVjnZU=|2
2018-10-01|HCXEpD9+ghLj+ox5g1giSPA/RUYIAvWWVkM/+cVjnZU=|1
2018-10-01|kxQpmz1yYISBMfCCNaHuh0oOOpw55oialkfF2vLjgYE=|1
2018-10-01|InGYHPu2tJnLu8CoshyjIz57GPt/0ATxGOgUVLNiT5E=|1
2018-10-01|w7w+k8bijJ0L/S1w0O4nZv3EtEDxBCudi3UtPcm+UwY=|1
2018-12-01|xyxZ9I2wE0brCAkOhzhH3Rn1og/oFogpMXhXq3CA5No=|1
2018-10-01|352W09NyXB/KJfrtcVTnVbDGcd11wPgIS0zibvF0YQM=|1
2018-11-01|fBoijXo9FE5yadUqziu8Zpbgge/QgIq537j1MhlZeKk=|1
2018-10-01|/SjgJGuoRw7Q0R8jgtCtbHf5TB+50NcFKDHl93YNDo8=|1
2018-12-01|M5auYimQ4drmQXzwrB23rwUi3EZeawKJQSLDQKPUPAY=|1
2018-12-01|MkR9OSHqH8EQCGC/HC0Z0lDBNxZkoAgPc6QxsNuDTdM=|1
2018-10-01|WjR++1EeNZEYWCXcS7/7d2JUVqlVjAM0fMRolnOaTL0=|1
2018-11-01|Y6MaksDdzTFCd1DWgIxhEVL3MHG2633pQAFZd43ixxU=|1
2018-11-01|Dj4j6JLGLfFTeSnfnGMwPr0qxW37WVEjdmp5VtePgts=|1
2018-10-01|Dj4j6JLGLfFTeSnfnGMwPr0qxW37WVEjdmp5VtePgts=|1
2018-11-01|k/Dq596f9MnELbBS/cCbPsP3uE8G58NyE9bEkf2zhjU=|1
2018-10-01|llcwlN+XnsCL0HkOa+jgE1uDzpeu+LEUSKzUIE4QGFg=|1
2018-12-01|eSamJiPowOlM+lusYRHV/VsAgP/+Rkz/+TYsPFEZ48A=|1
2018-11-01|LedSym+pe56+etAusrGZHcTpjCD+TvORu8IyxdLx+1E=|1
2018-12-01|ZHhOnqxXII9qGxM5GO7VOQ59mfb4pXSC/rZzy/AmKOU=|1
2018-10-01|QSmvbUJNy1xtC6Dl2pTJeTo+HpkalNLDRkA+agr2LRI=|1
2018-10-01|e8IIxUZvQj5owrh0UvdNK2sXzBM1WJ0HxMRi9pbSzcI=|1
2018-11-01|0MHB3Vc0cV+BdA/F2JjbBt4fXj3uwwh6zRBBdOict5w=|2
2018-12-01|PAgD65WFA9LpSufVMoUyZrTFyKZ6rdLxGFX81C2+ito=|1
2018-10-01|/zbuBaQizwrsE0inImNywa7X2f7GOtOKKAz5xG4ytiM=|1
2018-10-01|tkIItPz/wLUKAKRNCpZQY/3LUuu3rXMLBWBCJ+3KN+8=|1
2018-11-01|8DdH6kqQc3+wUy7sydaF5m4TVcw505PmtDyn12/GDFY=|1
2018-12-01|8DdH6kqQc3+wUy7sydaF5m4TVcw505PmtDyn12/GDFY=|1
2018-11-01|2M/yhmPXLjVLHXB6D1t2WcnsHsAmAJlaf/K/MmH4N6s=|1
2018-12-01|1Wfs2iuoEtlL0KFzzRRtMh0CG6gDrMrfR8gQtO/ThZI=|2
2018-11-01|kCwkd+8tVuYItyk+iMl0PXi4U0y9WbsnjiDcvH6ROSI=|1
2018-11-01|vjQNIjpDyacSjG3HPqPNqEsP/vn2bs8LJ2TwKQxgebs=|2
2018-11-01|p8uYzcUAxQa6PdaNSHKL+fjfnY3DtxQNG7o/boNbvbw=|1
2018-12-01|p8uYzcUAxQa6PdaNSHKL+fjfnY3DtxQNG7o/boNbvbw=|1
2018-10-01|RZkTMlOQ3ERPV9cPVf/y9tpmkG865g5Xr/UPGSgiFBc=|1
2018-11-01|f1uCKDdYiwXcZDjg9/RRt0uWqvk+IoAdIXzoDTnLUuA=|1
2018-12-01|3VuW8//KkNe1OxQEQ1tn6m21lLJmSs7bb2o6FiTPzYI=|1
2018-11-01|Y5yfB52uzLFipveXrQaWGx2e5WDj96eVQhx/h2yrd0A=|4
2018-11-01|Y32LAwIZNCblBe8Wg6b2D+o2lna4bDtVjZ1PzC7O54k=|1
2018-11-01|i4q9tQRTFygeZQsWPOsHuwJTeYVolNGqGPJ/JsueT/Y=|4
2018-12-01|lW5OF1PVWwVpiLr2Qri/GdeAlAKnnkZEwjRdsqZRQ/Y=|2
2018-11-01|lW5OF1PVWwVpiLr2Qri/GdeAlAKnnkZEwjRdsqZRQ/Y=|1
2018-10-01|NZNSzRcJ97YWjvFEQBhRaer96b/+N/jkUHiZCZCxoSs=|1
2018-11-01|Odkv7VeB+dycacdjuq9SiQsalHJUDaHC4Xyj0OX4mGk=|1
2018-11-01|bSC/n3aMaBQj35ed+0CF2pq8COMpyX7x+xA7Unt3ik0=|1
2018-11-01|dLgjipi6kqiJIIjwsQAbpw4BPSGRDDt00BPnBkC3jPA=|1
2018-12-01|p4EQa4Q2SPXHBoHKzeW6+hG3J9bzN4HDayMKvjuw0MQ=|1
2018-10-01|p4EQa4Q2SPXHBoHKzeW6+hG3J9bzN4HDayMKvjuw0MQ=|1
2018-11-01|JX9fJcygTUzhmVIl34++oBWRu0svjC9n3Ty4WG26u44=|1
2018-10-01|CB2HOxOGG0kyEz1I7r7ppDFxNll4b26R72hYCwul7vY=|1
2018-12-01|Lm42MYMUR8dQupGQPJ8h4vN1m1yedW8nlFamTGbXMME=|3
2018-10-01|jShmXuMvSY3wqkA5ucRvIC2mCAtMPbT0cvSCBOgKBs8=|1
2018-10-01|4YJKVlpr8OPMAGSE6BwXKjA9IfIgIjbqAn107EfA2ds=|1
2018-10-01|FUYuWY39UECWwcsfISp2QOKGFgU5+DW85bWrH7VfN30=|1
2018-12-01|+W8EtrUDug0I61IaRITwEUrPR49smpE/47NFwy7BCiw=|1
2018-12-01|8h0o5bsLBMQVVFXhYJ7PsymM8tBm01PdkoOOTDcZQ68=|1
2018-12-01|KYUsjlKbCb9bvZMa01kC7hdqeoflix8N0YVu4D1kSMo=|1
2018-11-01|KYUsjlKbCb9bvZMa01kC7hdqeoflix8N0YVu4D1kSMo=|2
2018-11-01|TACzkMwhRUTsTAxF2AlqFqNeEuWjMONU/jYbd3ZVq6o=|1
2018-11-01|QlrlzVJlrbjLb2PdcIbvfJRUnexPITI7v6yF0pF9Kjs=|1
2018-12-01|QlrlzVJlrbjLb2PdcIbvfJRUnexPITI7v6yF0pF9Kjs=|1
2018-12-01|kmRVerxcwICS2FdwCPObfbSQEYFwdS3NfnX+Qtk9ij0=|2
2018-11-01|kmRVerxcwICS2FdwCPObfbSQEYFwdS3NfnX+Qtk9ij0=|1
2018-10-01|qYU/ZBvv+fWJghM9yJm0K0TWVWpeln691x6+aU5mk+w=|1
2018-10-01|l3JEOppjo0v8xJz44q2xaA7aOqtPxsfaX+2BsEdcVuI=|1
2018-11-01|4p8eSG3FKiAHxnr74ML6Vd2XNBRYBCTwPdsyVH+iKAE=|1
2018-11-01|JTucJivz8GT3zZvdaPOsVmKszo9l47S5ZfJYlMqdgsY=|1
2018-11-01|es0AdVu7zQV/PGOi0Amm+A0JbQzP1dtueiVy/xtoTJo=|2
2018-12-01|FlXUi3Imgk1ZsbOSiwu69ZoAYpNtqnT7Seuc0xiG6T8=|1
2018-11-01|7PHwzow8yz1gk/au/Esu5yN+6mP6T51D5J1R/5Yswd0=|1
2018-11-01|uR1n+HysmJ70+mGMTfS/m9pLp/HpTyeicrfNoCY+N5M=|1
2018-12-01|jHjcYQ6X34a+H3krxzr1wIJL7gJ0o5eqoqwlAP+edWI=|1
2018-12-01|6kc5r4tMEuOD2nslWaF+KddlzlcUNfPXXiTLwE7SWqU=|1
2018-10-01|dfAdczfbBcf937NOOV2YLtNH4Ax1GC8xYfRXW8E06mI=|4
2018-11-01|IQ2sSsVv/+HeXXkrPW6uW55QhCjP/6lVUChRO/WIBPA=|1
2018-12-01|V7qEu8fg/w9iqYGt43iH897MgcL8JmFP7MECIYR+wiQ=|1
2018-10-01|NNnTUDYuR3+wXJnIAsfrlv4tMmpX+PggHSV2P784Fdc=|1
2018-11-01|M5lu5lfPYXnaPBaXiXXMUD70iOBVbxixsGUznip9bCg=|1
2018-12-01|v8zJKzSJEMl2mTBhd4tB6XacfM+sQgVSxlUdn0o5mzg=|1
2018-11-01|gzDOumVWGagu5p6jZIi0j7qbIKMFyyZtXUh3HgqNmGo=|1
2018-12-01|NzplNpnHPYfehTiQDdLdO1yMUxJGIzrzApwXQe9YqI4=|1
2018-11-01|NzplNpnHPYfehTiQDdLdO1yMUxJGIzrzApwXQe9YqI4=|1
2018-12-01|HtTnhGjtT6IwrWEmBb1IIN9KoEOBr7jB8g3DIZ3neMU=|2
2018-11-01|M4BVwlPsO3S1JrFi39E6YqaexqQIpbWWQ9cfKmXdidY=|1
2018-12-01|rxFpoPAQ5yqF7SKOS4iPeXNU8KzB58tSQopy1vwU2uo=|1
2018-10-01|u03/q7abTKw4o6FK3hFWDreBWKttfV2jBCQYjuJlIyY=|1
2018-11-01|kVS9R62ha/VLTKHz9MsH4lbGJx8eCqLwuTaOJrdRLEQ=|1
2018-11-01|vQ3gYZqDM+/YaeFpzKTIJjch7/bfO0ye+52X7XV6adc=|1
2018-12-01|jcXBzhbcmFo1Uj9fGTPa2RFyiGRtWmWH1thAUGGbUEI=|1
2018-10-01|0B+xTBlPolntbe2xZePwwp8Yw0kUMctgVIiISU6XCH0=|1
2018-12-01|DQZVD3e/dB2C9PCvcDoOwyH4g/SL3CZPtGhJphFk9dg=|2
2018-12-01|d27X9/t//GvCaQ+yZwO4xMMWg7SbHOMp5G0rWRvXFBU=|1
2018-11-01|B0C1GsNkvf+pDmLeFp1nVAv0s8nLdDmQURWoFxyt7Jo=|1
2018-11-01|zMcb6+aKH7ciUIbSUXN3nicdvH8kNMrw1671WXOyf80=|1
2018-11-01|tpjsm5H63zoKvUGMADGQspfOmDMkAAMmNgfEPL6H48k=|1
2018-10-01|N/SC60T2YCPWw8jntYOwD82j9oScxOKh71WZEz11e4Q=|1
2018-12-01|N/SC60T2YCPWw8jntYOwD82j9oScxOKh71WZEz11e4Q=|1
2018-12-01|buH3RyZuTR7ruKW0HjV9CCuOzaEhV7HxTWBjx+LP9eo=|2
2018-10-01|jq5M4Xw8ltqJdLAewdPdTANmb2Fm5UFb2AbZsfQUgQk=|1
2018-11-01|0CxoqdI6BZP8PgfrpVhyn/a/Mv7hmv/YZXIcLVI2s2E=|1
2018-12-01|enxpyZurnsK7KJTLNwf6od4VL+JgppQs0mW3zUf2y98=|2
2018-10-01|vAdsw40xz6TTvOBmBlyTas5O1z+7/mQDJsk37yDJRRg=|1
2018-12-01|x5Oh49TA4nyKLIXrCO16FoOS6hysJrsu1KCGfzp205k=|1
2018-10-01|OId6sbaM9hbzNHil1gn31cddUhrXqCkwUdDrevYJeh8=|1
2018-12-01|YMSaSJ6Q4AHlX0NCoya8PBpITniQgtaTjGYAyc7DUBM=|1
2018-12-01|oeokSM7Nu4Rf0043QPdLf/RPjy1szcAoHAZ+Of8Tkb0=|3
2018-11-01|sT/LO0fUrvKi+NrtE+0i7GYvrTadlk/FDb6aLyHra5s=|1
2018-10-01|cZgImA75et76RQBkGxso8Z5nHdKnN8AlH8VrQ58J4uo=|1
2018-11-01|shQV2mre9q+mx+GSDDXwYuuiAsBFTItVsWN9sQi06Tk=|1
2018-12-01|HPYlhGbb5NXoQEYcZardrp1cZNotEz//OXB6nEg9UAs=|1
2018-10-01|iZxdiEafL5WyQkdaFAFVQXhNJzLvWezXL9exuB8ldkk=|1
2018-12-01|Rw7htYMevrpAprUMTwPG6ZmF15jfDSvD9fj5jcZSjCY=|1
2018-10-01|aK/A6AwQsNlR1E2y6OZ1vXz86vvkRcPxUAXWl2akODk=|1
2018-10-01|lTDdHFzDNJG6GiKJJkW6B282IaY3ieyZH1HJjlp1ZbA=|1
2018-10-01|QnhY0rGZL6vsBV10NSRHsgcQZvoym+LxaGXMEVnAeW8=|5
2018-12-01|63rbkI5gv/chBp3O5ZlF4zHzDLMtOJ/XsGDUno2V9WA=|1
2018-10-01|bF4osrL8TrXyUgiP8bgREZMP/MtTOh+rItIpu9fJHz8=|1
2018-12-01|tDf4jPDE/3udLyEi3XHvM59ZB22x9vBSqzVaa67IAoE=|2
2018-10-01|AthMYzyRN9cWQ2PaWcYQWZ816KOnV15BQ+03LYbvsoM=|1
2018-10-01|nUFoTiZu6sfmROG7yXChs3SuFRVWxBEVwyzVurMVXMk=|2
2018-12-01|kJfdT2kKWhdVhFjxiAEc7vHq5E8NxoCQ2GTU7SA7WT0=|1
2018-12-01|6ubLzso3dtKCwLhJPFtYHNvhCyCSZXz4kPHF8uKobsI=|2
2018-12-01|0Q/g/PIbx/E4/PsO2729rc21P7Ja6dihLk3bZkIVA7c=|2
2018-10-01|KhNmOmWmIX2/7t+SMXAFMQQd+YGhB6eUAwscJjpYw9I=|1
2018-11-01|BcQaYoWr9iriMTdnOOAX4uAVlYUIpKfd4jw0IE7/w1Y=|1
2018-12-01|9kQHNyHfDx9bW2WHahnpDzhPQQTq21s+gpDegpjw3Ic=|1
2018-10-01|1G39fKRTK+yG8mJIo7SLe1U6Dr/uWwIFkRHQLpEQc18=|1
2018-11-01|YLI84j0WQsmnqq++PRhH0k10wXF0PLE/n3Wxm5TOFwY=|1
2018-10-01|ofhAo+/FNjnftiNxBBAFgyWu16cWyeERVG0Sxprv9qc=|2
2018-10-01|ClPL8Xg/DJIigiRVHsR+NcfDFPkenmbZ+KmAJfp/wOc=|1
2018-12-01|G6HqKk+ejUf+OL+Cf1Ws4ZcZ88Qj/oac6L9kPrjONKM=|1
2018-12-01|zdd1bVqSuAY31I+IDzEnXienl7jur6rXzSP1YbfDOw0=|1
2018-10-01|qv1rr4kpK+EOxhEgnRtCrMF7K9vdG99BxpTZtO1Ks/Q=|1
2018-12-01|a0JLB4L+LF9T/tbrHEh0q77BqGyR9FYaDmw52jBkGF0=|2
2018-10-01|q5g6UHRgXKrCbEALVV783S+uiqKzwOllUvkVL93ctwo=|1
2018-10-01|WI4trOompxYerBdgcAR+UWnf1HtPzht0WnKavedOnIU=|2
2018-12-01|jV2NTx6I3DYjwKmr+PKdyWsUOsXTUzMMU4Jw6HOItU8=|1
2018-11-01|LCu6iROzA/Blv7LZSI+7+RmnjRJBbHyeisdnzl9GtVQ=|1
2018-12-01|BAdViZqIN+/Blbc6L7WMVU9xPhwErHJ54tU8Eivz+Kg=|1
2018-12-01|TyoDIRPA9zNc+GiAL4bqLpJiAPox5ri3Q01Hb9QpGhk=|1
2018-12-01|eaYZ6kTSbg/obNSPs057FPcPmr0pMMwH+jxIPVUEGig=|1
2018-12-01|ShALA7hP0ajq8d2qu+aS+hhEk8UpW5yrgKbe2Q6RlL8=|1
2018-10-01|rhWkC3M73mUklcKGMwbyF6iu766ESc3pmlzNlIT2f9Q=|1
2018-10-01|wWKKETEuce6cG5pXBC607tj8zcerZOpc42E+LyzVQ2s=|2
2018-11-01|LBo/t5OiW54z/k3z6yoYBKRBqZ77REXfzN5A5X6Rtk0=|1
2018-12-01|0HMkjK+bsYHoqQOJJ2K++/neetq3O4LnOo0nBIbsTeQ=|2
2018-12-01|v5rxIv/0DvkmVqWa/r99/ynMRcoSxTMcyropFdXIBmM=|1
2018-12-01|Dztv9CqyLLnXnL4rKwJDRidmV7jNmeLOcViv9xXRl+I=|1
2018-10-01|Dztv9CqyLLnXnL4rKwJDRidmV7jNmeLOcViv9xXRl+I=|1
2018-11-01|fZ2HU7KloVK3nMGvC5h+v9uwZw1J12N513jtqYuLRTg=|1
2018-12-01|JHtrI/W91MBNaacq6BhlLo531qhqxExnwoBphCtFfYA=|1
2018-12-01|/yWGewN82QK2R1ZJx3RsfrUDNtAXDNuAajsHFWwMmWw=|1
2018-12-01|j4fTXu+w26i94uyyfV39F2xeo4ylFcW996CNG9jLngM=|1
2018-10-01|QAuubD13IOApWi5jBes86Gi1ASpr0kdnKq5qSFbRxQY=|1
2018-11-01|gC6jW7/p2DsIq9rvLcJiMNPzAh6XcKNp4sT3doKq/Yc=|1
2018-12-01|SN6enq+MVYyl+BtH/EPdedGTaijWTS2XJA2JisUOQGY=|1
2018-12-01|TzetVRsehQoRBnEZkV85zKmiFco5c8zSI2Pr2hamN8k=|1
2018-12-01|/DirjM3iKiJj4YB8Cn/BNXgazB5T/dBQ56XJfQBgtnY=|2
2018-11-01|4GEZlgBJTJsh3IGBeym0uEVp6BgHFq+fe4HiN9y6lwM=|2
2018-12-01|GZvhIXMvQ98L9oIxssXfdZU0QyZKPPOLpwabZcG8FMo=|1
2018-10-01|tzh+kMj35V7oEub8xTEpK3KFrcTW4nxjPfn4shko208=|4
2018-12-01|8JP+sWvGohj9+uc2WeoiVz3S400X8wKkmDLWd8kvEB0=|1
